seq:	Ia	Ib	Ic	In	Va	Vb	Vc	Vn
1004	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
1005	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
1006	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
1007	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
1008	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
1009	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
1010	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
1011	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
1012	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
1013	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
1014	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
1015	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
1016	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
1017	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
1018	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
1019	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
1020	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
1021	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
1022	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
1023	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
1024	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
1025	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
1026	-3.73378e-010	269.444	-269.444	0	-3.73378e-010	269.444	-269.444	0	
1027	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
1028	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
1029	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
1030	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
1031	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
1032	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
1033	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
1034	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
1035	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
1036	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
1037	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
1038	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
1039	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
1040	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
1041	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
1042	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
1043	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
1044	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
1045	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
1046	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
1047	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
1048	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
1049	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
1050	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
1051	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
1052	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
1053	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
1054	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
1055	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
1056	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
1057	-289.279	45.4504	243.828	0	-289.279	45.4504	243.828	0	
1058	-281.516	26.0344	255.482	0	-281.516	26.0344	255.482	0	
1059	-272.643	6.51575	266.127	0	-272.643	6.51575	266.127	0	
1060	-262.693	-13.0286	275.722	0	-262.693	-13.0286	275.722	0	
1061	-251.707	-32.5216	284.229	0	-251.707	-32.5216	284.229	0	
1062	-239.727	-51.8863	291.614	0	-239.727	-51.8863	291.614	0	
1063	-226.802	-71.0461	297.848	0	-226.802	-71.0461	297.848	0	
1064	-212.981	-89.9256	302.907	0	-212.981	-89.9256	302.907	0	
1065	-198.32	-108.45	306.77	0	-198.32	-108.45	306.77	0	
1066	-182.876	-126.547	309.423	0	-182.876	-126.547	309.423	0	
1067	-166.71	-144.144	310.854	0	-166.71	-144.144	310.854	0	
1068	-149.887	-161.172	311.059	0	-149.887	-161.172	311.059	0	
1069	-132.471	-177.564	310.036	0	-132.471	-177.564	310.036	0	
1070	-114.533	-193.256	307.789	0	-114.533	-193.256	307.789	0	
1071	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
1072	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
1073	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
1074	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
1075	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
1076	4.00974e-010	-269.444	269.444	0	4.00974e-010	-269.444	269.444	0	
1077	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
1078	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
1079	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
1080	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
1081	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
1082	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
1083	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
1084	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
1085	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
1086	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
1087	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
1088	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
1089	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
1090	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
1091	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
1092	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
1093	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
1094	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
1095	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
1096	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
1097	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
1098	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
1099	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
1100	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
1101	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
1102	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
1103	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
1104	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
1105	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
1106	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
1107	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
1108	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
1109	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
1110	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
1111	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
1112	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
1113	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
1114	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
1115	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
1116	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
1117	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
1118	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
1119	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
1120	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
1121	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
1122	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
1123	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
1124	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
1125	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
1126	-4.28569e-010	269.444	-269.444	0	-4.28569e-010	269.444	-269.444	0	
1127	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
1128	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
1129	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
1130	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
1131	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
1132	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
1133	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
1134	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
1135	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
1136	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
1137	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
1138	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
1139	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
1140	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
1141	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
1142	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
1143	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
1144	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
1145	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
1146	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
1147	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
1148	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
1149	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
1150	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
1151	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
1152	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
1153	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
1154	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
1155	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
1156	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
1157	-289.279	45.4504	243.828	0	-289.279	45.4504	243.828	0	
1158	-281.516	26.0344	255.482	0	-281.516	26.0344	255.482	0	
1159	-272.643	6.51575	266.127	0	-272.643	6.51575	266.127	0	
1160	-262.693	-13.0286	275.722	0	-262.693	-13.0286	275.722	0	
1161	-251.707	-32.5216	284.229	0	-251.707	-32.5216	284.229	0	
1162	-239.727	-51.8863	291.614	0	-239.727	-51.8863	291.614	0	
1163	-226.802	-71.0461	297.848	0	-226.802	-71.0461	297.848	0	
1164	-212.981	-89.9256	302.907	0	-212.981	-89.9256	302.907	0	
1165	-198.32	-108.45	306.77	0	-198.32	-108.45	306.77	0	
1166	-182.876	-126.547	309.423	0	-182.876	-126.547	309.423	0	
1167	-166.71	-144.144	310.854	0	-166.71	-144.144	310.854	0	
1168	-149.887	-161.172	311.059	0	-149.887	-161.172	311.059	0	
1169	-132.471	-177.564	310.036	0	-132.471	-177.564	310.036	0	
1170	-114.533	-193.256	307.789	0	-114.533	-193.256	307.789	0	
1171	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
1172	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
1173	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
1174	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
1175	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
1176	4.56165e-010	-269.444	269.444	0	4.56165e-010	-269.444	269.444	0	
1177	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
1178	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
1179	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
1180	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
1181	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
1182	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
1183	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
1184	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
1185	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
1186	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
1187	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
1188	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
1189	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
1190	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
1191	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
1192	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
1193	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
1194	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
1195	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
1196	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
1197	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
1198	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
1199	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
1200	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
1201	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
1202	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
1203	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
1204	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
1205	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
1206	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
1207	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
1208	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
1209	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
1210	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
1211	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
1212	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
1213	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
1214	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
1215	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
1216	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
1217	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
1218	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
1219	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
1220	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
1221	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
1222	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
1223	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
1224	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
1225	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
1226	-4.8376e-010	269.444	-269.444	0	-4.8376e-010	269.444	-269.444	0	
1227	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
1228	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
1229	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
1230	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
1231	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
1232	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
1233	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
1234	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
1235	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
1236	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
1237	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
1238	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
1239	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
1240	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
1241	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
1242	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
1243	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
1244	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
1245	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
1246	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
1247	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
1248	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
1249	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
1250	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
1251	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
1252	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
1253	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
1254	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
1255	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
1256	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
1257	-289.279	45.4504	243.828	0	-289.279	45.4504	243.828	0	
1258	-281.516	26.0344	255.482	0	-281.516	26.0344	255.482	0	
1259	-272.643	6.51575	266.127	0	-272.643	6.51575	266.127	0	
1260	-262.693	-13.0286	275.722	0	-262.693	-13.0286	275.722	0	
1261	-251.707	-32.5216	284.229	0	-251.707	-32.5216	284.229	0	
1262	-239.727	-51.8863	291.614	0	-239.727	-51.8863	291.614	0	
1263	-226.802	-71.0461	297.848	0	-226.802	-71.0461	297.848	0	
1264	-212.981	-89.9256	302.907	0	-212.981	-89.9256	302.907	0	
1265	-198.32	-108.45	306.77	0	-198.32	-108.45	306.77	0	
1266	-182.876	-126.547	309.423	0	-182.876	-126.547	309.423	0	
1267	-166.71	-144.144	310.854	0	-166.71	-144.144	310.854	0	
1268	-149.887	-161.172	311.059	0	-149.887	-161.172	311.059	0	
1269	-132.471	-177.564	310.036	0	-132.471	-177.564	310.036	0	
1270	-114.533	-193.256	307.789	0	-114.533	-193.256	307.789	0	
1271	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
1272	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
1273	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
1274	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
1275	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
1276	4.45035e-010	-269.444	269.444	0	4.45035e-010	-269.444	269.444	0	
1277	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
1278	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
1279	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
1280	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
1281	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
1282	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
1283	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
1284	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
1285	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
1286	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
1287	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
1288	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
1289	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
1290	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
1291	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
1292	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
1293	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
1294	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
1295	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
1296	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
1297	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
1298	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
1299	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
1300	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
1301	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
1302	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
1303	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
1304	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
1305	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
1306	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
1307	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
1308	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
1309	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
1310	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
1311	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
1312	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
1313	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
1314	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
1315	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
1316	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
1317	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
1318	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
1319	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
1320	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
1321	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
1322	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
1323	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
1324	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
1325	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
1326	-3.39989e-010	269.444	-269.444	0	-3.39989e-010	269.444	-269.444	0	
1327	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
1328	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
1329	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
1330	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
1331	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
1332	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
1333	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
1334	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
1335	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
1336	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
1337	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
1338	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
1339	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
1340	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
1341	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
1342	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
1343	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
1344	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
1345	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
1346	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
1347	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
1348	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
1349	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
1350	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
1351	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
1352	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
1353	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
1354	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
1355	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
1356	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
1357	-289.279	45.4504	243.828	0	-289.279	45.4504	243.828	0	
1358	-281.516	26.0344	255.482	0	-281.516	26.0344	255.482	0	
1359	-272.643	6.51575	266.127	0	-272.643	6.51575	266.127	0	
1360	-262.693	-13.0286	275.722	0	-262.693	-13.0286	275.722	0	
1361	-251.707	-32.5216	284.229	0	-251.707	-32.5216	284.229	0	
1362	-239.727	-51.8863	291.614	0	-239.727	-51.8863	291.614	0	
1363	-226.802	-71.0461	297.848	0	-226.802	-71.0461	297.848	0	
1364	-212.981	-89.9256	302.907	0	-212.981	-89.9256	302.907	0	
1365	-198.32	-108.45	306.77	0	-198.32	-108.45	306.77	0	
1366	-182.876	-126.547	309.423	0	-182.876	-126.547	309.423	0	
1367	-166.71	-144.144	310.854	0	-166.71	-144.144	310.854	0	
1368	-149.887	-161.172	311.059	0	-149.887	-161.172	311.059	0	
1369	-132.471	-177.564	310.036	0	-132.471	-177.564	310.036	0	
1370	-114.533	-193.256	307.789	0	-114.533	-193.256	307.789	0	
1371	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
1372	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
1373	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
1374	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
1375	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
1376	2.30522e-010	-269.444	269.444	0	2.30522e-010	-269.444	269.444	0	
1377	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
1378	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
1379	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
1380	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
1381	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
1382	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
1383	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
1384	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
1385	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
1386	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
1387	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
